identificadorEmpenho,numeroEmpenho,anoEmpenho,processoEmpenho,numeroDocumento,codigoOrgao,codigoUnidade,dataEmissao,dataVencimento,dataPagamento,cpfCnpjCredor,razaoSocialCredor,valorDocumento,valorCancelado,valorPago,tipoDocumento,tipoPagamento,processoPagamento,nrNLP,anoNLP,codigoEmpresa,modifiedMode,usuarioOperacao
2429793,18879,2021,6074202000060223,373177286,34,10,07/01/2022 18:01:22,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,304.23,0.0,304.23,FATURA,MÉDIA TENSÃO CONTA,6074202200001778,3004,2022,01,5,
2429793,18879,2021,6074202000060223,375302585,34,10,07/01/2022 18:01:22,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,597.21,0.0,597.21,FATURA,BAIXA TENSÃO,6074202200001778,2826,2022,01,5,
2429793,18879,2021,6074202000060223,370456090,34,10,07/01/2022 18:01:22,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,245.6,0.0,245.6,FATURA,BAIXA TENSÃO,6074202200001778,2635,2022,01,5,
2429793,18879,2021,6074202000060223,375201726,34,10,07/01/2022 18:01:22,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,277.21,0.0,277.21,FATURA,BAIXA TENSÃO,6074202200001778,2924,2022,01,5,
2429793,18879,2021,6074202000060223,375305747,34,10,07/01/2022 18:01:22,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,201.33,0.0,201.33,FATURA,BAIXA TENSÃO,6074202200001778,2961,2022,01,5,
2429793,18879,2021,6074202000060223,369574882,34,10,07/01/2022 18:01:22,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,320.13,0.0,320.13,FATURA,BAIXA TENSÃO,6074202200001778,2837,2022,01,5,
2429793,18879,2021,6074202000060223,366431006,34,10,11/01/2022 15:49:48,13/12/2021 00:00:00,14/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,101.39,0.0,101.39,FATURA,BAIXA TENSÃO,6074202100086984,818,2022,01,5,
2429793,18879,2021,6074202000060223,366431006,34,10,11/01/2022 15:49:48,13/12/2021 00:00:00,14/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,101.39,0.0,101.39,FATURA,BAIXA TENSÃO,6074202100086984,818,2022,01,5,
2429793,18879,2021,6074202000060223,375199951,34,10,12/01/2022 16:28:20,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,59.37,0.0,59.37,FATURA,BAIXA TENSÃO,6074202200001778,2998,2022,01,5,
2429793,18879,2021,6074202000060223,375199951,34,10,12/01/2022 16:28:20,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,59.37,0.0,59.37,FATURA,BAIXA TENSÃO,6074202200001778,2998,2022,01,5,
2429793,18879,2021,6074202000060223,375199951,34,10,12/01/2022 16:28:20,24/01/2022 00:00:00,24/01/2022 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,59.37,0.0,59.37,FATURA,BAIXA TENSÃO,6074202200001778,2998,2022,01,5,
